ds,actual,predicted,error,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,in_50_interval,in_80_interval,in_95_interval,n_train_samples,n_features
2024-09-01,527.0,524.5212453038218,2.4787546961781572,519.0862635311618,815.9292521828514,223.61418368798218,878.2221223909164,-8.29371768150395,912.3137941073154,True,True,True,414,65
2024-10-01,830.0,763.6259406737803,66.37405932621971,758.1909589011202,1033.9545722579635,612.9305083191916,1092.4417548474084,314.62652911619267,1144.6053135897178,True,True,True,415,65
2024-11-01,553.0,351.02266952929415,201.97733047070585,336.07232422535066,588.8579084199505,222.26733010343037,662.0714995533465,-5.40620945767273,707.9898803233903,True,True,True,416,65
2024-12-01,-102.0,-101.81269263624827,-0.18730736375172796,-116.76303794019174,126.40436877586569,-207.4154975994503,209.23613738780412,-402.78806548789635,233.2516385899626,True,True,True,417,65
2025-01-01,-3367.0,-2171.408883853404,-1195.591116146596,-2179.223207743866,-1961.6309326991457,-2277.011688816606,-1843.825980242771,-2529.155164441413,-1787.1126217298768,False,False,False,418,64
2025-02-01,892.0,655.0359756518011,236.9640243481989,645.9355645233748,864.8139268060593,576.5505757917413,995.6105622323175,114.06732923119728,1039.3322377753282,False,True,True,419,64
2025-03-01,523.0,575.8340619585695,-52.834061958569464,550.6708749991857,751.6326243335095,500.0567833541928,865.2183096625472,-296.1651004618601,960.1303240820966,False,True,True,420,64
2025-04-01,810.0,752.4492038861802,57.55079611381984,710.36504621815,884.7410594087247,648.4022831385773,998.5279991136157,-119.54995853424941,1074.0875267136394,True,True,True,421,64
2025-05-01,648.0,564.5547400626502,83.44525993734976,531.460059351092,706.7057586469724,413.787801413068,772.880405138118,-301.97186680384937,886.0998071812332,True,True,True,422,64
2025-06-01,511.0,379.1649894695651,131.8350105304349,333.37835034918567,487.3709916869527,174.2538769031181,587.4906545450328,-417.5158626853417,695.3055393765649,False,True,True,423,64
2025-07-01,-1248.0,-998.3378729706186,-249.6621270293814,-1042.6542702042984,-902.2536955069858,-1203.2489855370657,-845.0476085154273,-1795.0187251255254,-743.0426539559844,False,False,True,424,62
2025-08-01,183.0,160.7791912050681,22.220808794931912,102.37547066143078,263.77285722020343,-114.93327998309505,309.7167411594452,-612.0530212830851,382.31027700550453,True,True,True,425,62
2025-09-01,322.0,438.2689708965262,-116.26897089652618,379.1043949532337,547.1915173794828,43.95944687514975,597.6885978340567,-421.21665678291686,660.4877807623487,False,True,True,426,62
2025-10-01,679.0,691.3814690606773,-12.381469060677318,578.0246888299067,829.0980416824538,228.54783706742097,866.8490575959581,-435.0198081709,936.7928238276362,True,True,True,427,62
2025-11-01,241.0,517.094360898072,-276.09436089807195,402.7643253213889,633.4068328541346,54.26072890481561,671.6790139996577,-609.3069163335053,762.5057156650308,False,True,True,428,62
2025-12-01,,-356.0809282622641,,-479.85957331596563,-254.02277130964396,-737.380070931631,-164.28760045355548,-1392.0026789086269,-97.37567970929814,,,,429,62
