ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2024-06-01,206.0,456.0579203982952,-415.3791351211976,-341.0,40.67878527709763,165.32121472290237
2024-07-01,114.0,-999.8070931687752,1123.8909785279666,1029.0,124.08388535919141,-10.083885359191413
2024-08-01,142.0,191.24369737852876,-93.5449306467086,-121.0,97.69876673182017,44.30123326817983
2024-09-01,254.0,458.9178695246597,-328.6068608142361,-206.0,130.3110087104236,123.68899128957639
2024-10-01,12.0,770.8728141619082,-877.2676232669794,-814.0,-106.3948091050712,118.3948091050712
2024-11-01,227.0,454.2208188865719,-322.3632960683734,-298.0,131.8575228181985,95.1424771818015
2024-12-01,256.0,-244.31336588802984,336.76315651469304,337.0,92.4497906266632,163.5502093733368
2025-01-01,143.0,-2563.891932223192,3065.6271026653294,2995.0,501.7351704421376,-358.7351704421376
2025-02-01,151.0,755.1892557433865,-750.3125352734411,-740.0,4.87672046994544,146.12327953005456
2025-03-01,228.0,668.6694546927915,-441.0658480681491,-328.0,227.60360662464245,0.3963933753575475
2025-04-01,177.0,729.0572849290488,-729.5444520799732,-728.0,-0.48716715092439244,177.4871671509244
2025-05-01,139.0,609.3325999483314,-584.3436284165748,-587.0,24.988971531756647,114.01102846824335
2025-06-01,147.0,321.27795516507,-400.0265990590128,-370.0,-78.74864389394281,225.7486438939428
2025-07-01,73.0,-1156.871197786983,1104.3046097505833,1139.0,-52.56658803639971,125.56658803639971
2025-08-01,22.0,243.82963202133064,-99.21190891486631,-178.0,144.61772310646433,-122.61772310646433
2025-09-01,119.0,455.8121013241296,-303.2996795858626,-198.0,152.51242173826705,-33.51242173826705
2025-10-01,-138.0,552.1908488552805,-864.2086052212293,-817.0,-312.0177563659488,174.0177563659488
2025-11-01,64.0,303.0815445691706,-317.33448817925364,-177.0,-14.252943610083037,78.25294361008304
2025-12-01,50.0,-579.0266533935073,336.8120431835599,242.0,-242.2146102099474,292.2146102099474
2026-01-01,130.0,-2835.577090361202,3051.049020534229,2779.0,215.47193017302698,-85.47193017302698
2026-02-01,-92.0,815.4704502329433,-748.1840684726266,-655.0,67.28638176031677,-159.28638176031677
2026-03-01,178.0,739.8444119638281,-416.1112118652974,-393.0,323.7332000985307,-145.7332000985307
2026-04-01,,926.4176758033664,-729.203577797889,,197.21409800547735,
2026-05-01,,768.7558999898644,-584.9299132020922,,183.8259867877722,
