ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2025-07-01,73.0,-1073.1166183541045,1233.4491618510565,1139.0,160.33254349695198,-87.33254349695198
2025-08-01,22.0,181.7809970063141,-60.14376889782044,-178.0,121.63722810849364,-99.63722810849364
2025-09-01,119.0,463.0929153226041,-515.4306769398673,-198.0,-52.337761617263254,171.33776161726325
2025-10-01,-138.0,653.4115597599275,-644.3067848669526,-817.0,9.104774892974888,-147.1047748929749
2025-11-01,64.0,490.7238835387743,-207.5924991526671,-177.0,283.13138438610724,-219.13138438610724
2025-12-01,50.0,-447.522902910059,286.1212240552989,242.0,-161.40167885476006,211.40167885476006
2026-01-01,130.0,-2732.482505524149,2889.974938242439,2779.0,157.49243271828982,-27.49243271828982
2026-02-01,-92.0,707.5253948818372,-554.8698264083287,-655.0,152.65556847350854,-244.65556847350854
2026-03-01,178.0,602.4103664424061,-598.9366691670405,-393.0,3.47369727536568,174.52630272463432
2026-04-01,,777.6539642404307,-771.186829076837,,6.467135163593753,
2026-05-01,,8.031610699822938,-642.0815925090297,,-634.0499818092068,
