ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2024-03-01,303.0,285.1362447753645,3071.112427809533,-356.0,3356.2486725848976,-3053.2486725848976
2024-04-01,175.0,865.8483272163317,-750.0076249998302,-628.0,115.84070221650143,59.15929778349857
2024-05-01,272.0,777.6007184096057,-387.87555532856527,-645.0,389.7251630810405,-117.72516308104048
2024-06-01,206.0,456.0579203982952,-681.2832870381066,-341.0,-225.22536663981134,431.22536663981134
2024-07-01,114.0,-999.8070931687752,-521.5856868028691,1029.0,-1521.3927799716444,1635.3927799716444
2024-08-01,142.0,191.24369737852876,-436.2312876660476,-121.0,-244.98759028751883,386.98759028751886
2024-09-01,254.0,458.9178695246597,1070.8421160980217,-206.0,1529.7599856226814,-1275.7599856226814
2024-10-01,12.0,770.8728141619082,-80.85836776024024,-814.0,690.014446401668,-678.014446401668
2024-11-01,227.0,454.2208188865719,-286.69537363147043,-298.0,167.5254452551015,59.47455474489851
2024-12-01,256.0,-244.31336588802984,-903.2469538269734,337.0,-1147.5603197150033,1403.5603197150033
2025-01-01,143.0,-2563.891932223192,-336.8083196722971,2995.0,-2900.7002518954887,3043.7002518954887
2025-02-01,151.0,755.1892557433865,342.53037445967965,-740.0,1097.7196302030661,-946.7196302030661
2025-03-01,228.0,668.6694546927915,3039.096470512233,-328.0,3707.7659252050244,-3479.7659252050244
2025-04-01,177.0,729.0572849290488,-795.5447509351178,-728.0,-66.48746600606898,243.48746600606898
2025-05-01,139.0,609.3325999483314,-404.7482858303131,-587.0,204.58431411801837,-65.58431411801837
2025-06-01,147.0,321.27795516507,-682.1214631929522,-370.0,-360.8435080278822,507.8435080278822
2025-07-01,73.0,-1156.871197786983,-585.9880259916353,1139.0,-1742.8592237786183,1815.8592237786183
2025-08-01,22.0,243.82963202133064,-398.63292020686293,-178.0,-154.8032881855323,176.8032881855323
2025-09-01,119.0,455.8121013241296,1053.6724584394526,-198.0,1509.4845597635822,-1390.4845597635822
2025-10-01,-138.0,552.1908488552805,-115.62366899541695,-817.0,436.56717985986353,-574.5671798598635
2025-11-01,64.0,303.0815445691706,-115.62366899541695,-177.0,187.45787557375365,-123.45787557375365
2025-12-01,50.0,-579.0266533935073,-271.3820699387492,242.0,-850.4087233322566,900.4087233322566
2026-01-01,130.0,-2835.577090361202,-335.0616474000684,2779.0,-3170.6387377612705,3300.6387377612705
2026-02-01,-92.0,815.4704502329433,313.45346964536594,-655.0,1128.9239198783093,-1220.9239198783093
2026-03-01,178.0,739.8444119638281,3014.4000183306653,-393.0,3754.244430294493,-3576.244430294493
2026-04-01,,926.4176758033664,-757.7285865497408,,168.68908925362553,
2026-05-01,,768.7558999898644,-383.75354082366886,,385.0023591661955,
