ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2024-07-01,114.0,-1020.996502037734,-521.5856868028691,1029.0,-1542.582188840603,1656.582188840603
2024-08-01,142.0,208.04584785779784,-436.2312876660476,-121.0,-228.18543980824975,370.1854398082497
2024-09-01,254.0,492.3493806000087,1070.8421160980217,-206.0,1563.1914966980305,-1309.1914966980305
2024-10-01,12.0,799.6865426854689,-80.85836776024024,-814.0,718.8281749252287,-706.8281749252287
2024-11-01,227.0,501.6130487450837,-286.69537363147043,-298.0,214.91767511361326,12.082324886386743
2024-12-01,256.0,-109.91048197296384,-903.2469538269734,337.0,-1013.1574357999372,1269.157435799937
2025-01-01,143.0,-2559.530244747073,-336.8083196722971,2995.0,-2896.3385644193704,3039.3385644193704
2025-02-01,151.0,797.9601372750683,342.53037445967965,-740.0,1140.490511734748,-989.490511734748
2025-03-01,228.0,537.9809434343027,3039.096470512233,-328.0,3577.0774139465357,-3349.0774139465357
2025-04-01,177.0,720.1073793079324,-795.5447509351178,-728.0,-75.43737162718537,252.43737162718537
2025-05-01,139.0,540.5864132241039,-404.7482858303131,-587.0,135.83812739379084,3.161872606209158
2025-06-01,147.0,317.28824579752,-682.1214631929522,-370.0,-364.8332173954322,511.8332173954322
2025-07-01,73.0,-1180.132081062427,-585.9880259916353,1139.0,-1766.1201070540624,1839.1201070540624
2025-08-01,22.0,14.099827987652972,-398.63292020686293,-178.0,-384.53309221920995,406.53309221920995
2025-09-01,119.0,464.6766164695168,1053.6724584394526,-198.0,1518.3490749089694,-1399.3490749089694
2025-10-01,-138.0,663.630201391127,-115.62366899541695,-817.0,548.0065323957101,-686.0065323957101
2025-11-01,64.0,582.1842535431655,-115.62366899541695,-177.0,466.56058454774853,-402.56058454774853
2025-12-01,50.0,-243.3430810508569,-271.3820699387492,242.0,-514.7251509896062,564.7251509896062
2026-01-01,130.0,-2806.824964571459,-335.0616474000684,2779.0,-3141.8866119715276,3271.8866119715276
2026-02-01,-92.0,785.3690171535953,313.45346964536594,-655.0,1098.8224867989613,-1190.8224867989613
2026-03-01,178.0,668.8912284886077,3014.4000183306653,-393.0,3683.291246819273,-3505.291246819273
2026-04-01,,894.5631531571394,-757.7285865497408,,136.83456660739853,
2026-05-01,,850.8110307612443,-383.75354082366886,,467.05748993757544,
